"","x_acf1","diff1_acf1","diff2_acf1","x_pacf5","entropy","lumpiness","stability","crossing_points","hurst","unitroot_kpss","nonlinearity","kurtosis","skewness","chaos","lshift","fspots","max_kl","extreme_dist_shape","seasonal_strength","trend","spike","linearity","curvature"
"1",0.962042111182426,0.587063988224674,-0.112328524586484,1.08209966129231,0.581798572885906,0.514739460834261,0.608659703944132,38,0.999239664606434,0.744553377179401,5.46211012935062,23.7714253643252,4.70899807923749,0.37969524096394,0.0267024229064849,301,658.64413368639,0.69671767674349,0.0526862639858209,0.995375776888107,1.16582943084293e-08,5.85525524033126,7.38175648557338
"2",0.992012962732661,-0.0477229841646764,-0.496831985446609,0.988003304274339,0.405849480929206,0.000961758414830818,1.00086099624356,3,0.999913464864144,5.16054424628447,0.069051442995391,1.64851650400196,0.125044702552143,0.0465830773418933,0.753908931446082,41,1.73778097136917,-0.489216978056073,0.2880741137062,0.99861744766813,2.13852349824917e-10,-17.1234971442471,-0.328524224868117
"3",0.944784963346086,0.191803928149103,-0.297346322415653,0.913232404564396,0.460919767666538,0.0200642480886359,0.761636962409533,17,0.999469202123165,3.58344255431644,1.01901694310222,9.50511086619342,2.29658330617379,0.0831716684208307,0.573791837236608,91,27.590203071041,0.371947647080379,0.131905192121078,0.992365894401292,7.26079559467956e-09,14.1629561037303,6.42523352452859
"4",0.627118212236287,-0.451695014754485,-0.646869016536464,0.555991535076757,0.777518372527124,1.60574864560032,0.585318628081921,55,0.920339529001195,1.27413901280699,2.67259734326726,16.1642066789885,2.1004816680407,0.995241449332698,1.58660519864382,26,66.5574693427645,-0.0104501921945828,0.187964417650431,0.788985366236392,2.04413551872271e-05,6.51772310622303,-2.27675427188242
"5",0.896968164061857,-0.209912373838678,-0.511674368083197,0.891876513185703,0.632539044060047,0.0854026295378828,0.803222683620851,34,0.997588610526465,2.22920103572919,0.00597676464171708,4.4784279006495,1.42037865646778,0.936052871459899,1.23396797416904,19,7.85248205082213,0.409195572853982,0.241144416790148,0.950877365635143,2.16682132718962e-07,10.1049082230389,7.28713134341995
"6",0.978400177928216,0.394770419193051,-0.0235869842588468,1.04755404516325,0.48341895040241,0.00801107310209505,0.928925552349215,13,0.999592718831625,5.02873307307297,0.0862683627956653,2.07022736232445,0.449817062044847,0.0974441125442877,0.888334079008621,19,3.55843268487176,0.016885478075314,0.226009249706717,0.994587352167844,2.0008562626807e-09,16.7770044648409,3.12926979743349
"7",0.583611497513909,-0.600117766509293,-0.707596407876424,0.90783471338985,0.72597958633299,0.195598638425957,0.732587945549232,53,0.834208211336471,4.7417758009105,0.989432170410245,3.22934479032388,-0.403392721613583,0.986053851479479,1.42512917783116,16,10.8411397082012,-0.229328273071823,0.208951839749891,0.768550032162468,4.7886608425308e-06,14.0318628008671,-3.85963646472197
"8",0.99016319029385,0.12556613889933,-0.466917451680721,0.985011122905027,0.443500962260489,0.000365674720724968,1.02609257164857,3,0.999732735620575,3.54329633635122,0.0243107257862607,1.75176311210457,-0.0754146451392036,0.0332888521036294,0.518258366315876,30,0.746586300738571,-0.477951186600375,0.165169177983194,0.998165033818493,1.37494565804306e-10,12.951862942207,-8.73921872789554
"9",0.918051327205974,-0.264720390925131,-0.639656271666437,0.897456570184764,0.692107782451899,0.0229944926726576,0.887221110563345,35,0.998019526588442,0.933829618451462,0.306582512130033,3.30469913912121,-0.829907622943084,0.823776171759206,1.4336881134923,9,8.42585682837051,-0.423547808399475,0.22277505196948,0.965361668923898,4.24990931638751e-08,6.11587927693459,-8.21874149193691
"10",0.880364239397516,-0.147801036346899,-0.462705401020548,0.855542958024111,0.669088102738952,0.112001125055202,0.764135016493454,42,0.996698838376174,2.13723238973513,0.652966369425795,4.76246328441535,1.20943554608391,0.951773586929829,1.07061224991504,17,6.71064923564743,-0.00526539913538444,0.279558637217692,0.943286576623624,3.01621503024476e-07,8.98981227276039,9.98101981921131
