"","x_acf1","diff1_acf1","diff2_acf1","x_pacf5","entropy","lumpiness","stability","crossing_points","hurst","unitroot_kpss","nonlinearity","kurtosis","skewness","chaos","lshift","fspots","max_kl","extreme_dist_shape","seasonal_strength","trend","spike","linearity","curvature"
"1",0.739927165301466,-0.0164482703178062,-0.598681346999869,0.661407858452822,0.806690101611083,0.206115879536298,0.348998967933432,34,0.99115513054298,0.45272679709614,0.0797470713945345,3.32883644212878,0.677020753401943,0.845753686812474,0.951244314202106,4,1.54317401030261,-0.0695068537519952,0.75868070751464,0.656882691361883,3.44352035108619e-06,2.41359746035319,5.41802796809558
"2",0.983374809390232,0.42070084074832,-0.296729500371978,1.0279962548326,0.51367503978754,0.0133219997425115,1.04085837957308,2,0.998668730346896,1.12316499484853,0.184075093505372,2.40884384483525,-0.193750883177691,0.0853878063249942,1.02584949886688,24,1.65987853865005,-0.344828464542939,0.127321585147099,0.975563139539092,1.49459531818061e-07,5.44158911122332,-8.93380343262325
"3",0.980771716642128,0.183676206078949,-0.460046400739448,0.96268738659198,0.431947090047759,5.85056861418449e-05,0.940644887394204,1,0.999954177318763,3.07583728856644,0.749385918261885,1.86558123199034,0.543745924557024,0.136027190777898,0.540730018593815,43,0.171015319140164,0.218741515398352,0.231693991508733,0.99960965965477,3.40851135362797e-11,12.0621392157428,2.77127674739598
"4",0.4058536536122,-0.186561234648016,-0.472185545337207,0.194872386057686,0.947076803232744,0.157363658673095,0.168314010252199,60,0.793512473643251,0.238371613830643,0.350933710421867,3.37742134823633,-1.03581603692692,0.993187498333635,0.695487027050136,5,3.30551933699947,-0.650978309066366,0.410410699522108,0.27539160474926,3.12437340121667e-05,0.344270738165566,-3.54381172251444
"5",0.969110720505015,-0.0278320284634188,-0.397608490778602,0.992673518280625,0.499277848556657,0.00110245821522107,1.02436794685279,5,0.998999598195642,2.83369969277744,1.19588159997563,1.62614664520609,-0.294298482412216,0.112223619599853,0.723068732039074,10,0.231497996935648,-0.510278647074306,0.838442229292876,0.993537092814353,5.33381504428728e-09,10.8852419544672,-2.69331234597577
"6",0.94736712087059,-0.0545590107138791,-0.441425584480567,0.915078206723935,0.595265889453599,0.00661113433597155,0.99513444730781,17,0.998552348422937,1.90240048135009,0.453185654189716,2.32082130832756,-0.551336819537337,0.219353233629012,1.75128687975878,13,9.36491808729364,-0.610635049664649,0.217160341545106,0.956086191196801,5.87929630284779e-07,9.33095374687905,-3.41729867227755
"7",0.972294419264001,-0.14054517517957,-0.490767331515203,0.957316204324088,0.465298286434059,0.000735332833419194,0.97938179513333,3,0.999773448073108,3.13207074720278,0.390315149441733,1.54323941143776,0.171402627907613,0.0881781456168857,0.701050012791286,21,0.323567966580863,-0.39002313866155,0.683209241128188,0.99565164817541,1.4998499040026e-09,12.0557545247477,0.609470150598699
"8",0.486342798607849,-0.438193470731118,-0.619154557777881,0.476999164825195,0.837385137547495,0.14791781416426,0.467153664978747,39,0.862604614370524,2.9093527246081,0.877345899530912,5.87478910854154,1.43943487961864,0.985384094643187,0.471225371032015,7,0.719047054727273,0.165653232548248,0.114765592050492,0.607056639755932,2.74611489971458e-05,9.15900258158166,1.3610905634378
"9",0.925117166792222,0.46499297668656,-0.0671268501459537,0.950522969659799,0.646064691711561,0.100414538415091,0.833990445232407,19,0.997728335319538,1.49847497522524,0.127738896938841,2.67608823034591,-0.386409876539483,0.178638170469613,1.31522421499551,11,2.44143217091793,-0.361038982267644,0.29100368692713,0.875379563611861,2.70321408842448e-06,7.53284945670688,-5.91003621846687
"10",0.884177387094701,-0.308365267109225,-0.57666849943205,0.837160226766833,0.647333011877859,0.00640862533376698,0.914964373378453,17,0.995379887858503,2.37713614393022,0.435506936477012,2.96982606847598,-0.696420598622748,0.614833156625835,0.89076319797235,6,3.25433426662559,-0.560465739217955,0.237018583942978,0.904897980244776,6.55419724407549e-07,9.91293144752811,-4.02548790349725
