"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100"
"1",-0.506813448786835,-0.632314254348175,-0.998788323433295,-2.39102766779916,-0.438106232840501,-0.511720493678949,-1.35511497809912,-1.81065677309292,0.0608334126602575,-1.13430535941054,-0.782171268685367,-2.57805921936819,-0.706972021360649,0.0329960676211027,0.676900758204691,-1.29323964212805,-0.179599994503352,-0.105786059839004,-0.172342579188197,1.85641545464267,-2.71902579597217,1.39157222326224,-1.18839667715351,0.322351499346536,1.83641500676404,-0.970123578408469,0.00495296629298733,-0.774043343719112,0.222366479200167,-1.41490512013002,-0.928894264593894,-1.36654328381463,0.912869443643803,0.243191717670801,-1.26955862351716,-2.75290410713199,-1.93345253761507,-1.13162429091029,-1.26597179518419,0.382013501694419,-0.773073996941313,-1.21025528291696,1.29447518056635,-1.99167824022768,-0.179599994503352,1.80770005854406,-1.45929816365242,3.32941840944133,-0.406440620004592,1.31249571603518,-0.718653291463852,-1.24915528166957,-0.230373330423921,-2.18270188829613,0.487297490068708,-1.54947974897182,0.345860758687439,-2.3964896794957,-2.4997312628702,0.697854122196661,1.72715268040885,-0.981704628881061,0.0981987577532848,-1.25300046724645,-1.79954982442351,-0.621499865658086,-1.72612632904904,0.486428297080738,-0.155103286666689,-0.664065522021068,-0.110855304816642,0.0437479439770869,-1.42662957478053,-0.642743537762612,-1.54607566763029,-0.237902593490522,-1.19598671152893,-0.180916802511257,-0.384650822499648,0.423764187169525,0.22204125359235,-0.124472245168078,-1.19436584413052,-1.271091472441,-0.928894264593894,0.573099586673849,0.269955603470334,1.81351304177127,-1.53266161392236,-1.77270178188124,2.09158894474486,-0.172478311560986,-0.706339298992113,-0.528037889250371,-3.54849691269919,-1.1587172650611,0.266925929725996,0.685707988921578,-1.25880448386634,-1.16175693427245
"2",-0.270969828583608,-0.636364539926791,-2.96874256722709,-2.24538425474344,-0.416015116611792,-2.25709189660847,0.518609635394706,-1.53710306923374,-0.130892631981574,-1.06615347827524,-0.422073139883621,-1.28322564044177,-0.971985727257413,0.190847938530138,0.840091482669134,-1.36531713323681,-0.189595989821162,0.0639407688593498,-0.186779083701928,2.17291016284379,-3.23624698396003,1.45220576062648,-0.445129996627479,0.0812838797977746,1.39916028507038,-1.0159409529072,0.164359726781852,-0.872272012565237,0.286865461922245,-1.48705766128227,-2.98502879523463,-1.43519740777558,-1.60264793371835,-0.107732229028285,-1.35141723766081,-3.00810319244942,-2.09609863987895,-0.853331520121783,-1.36338693237224,-0.120710543695735,-0.732653730443738,-1.19754153350258,0.962850544771243,-1.51507402996449,-0.189595989821162,1.74718774119281,-1.54163224995136,3.25366319663065,-0.378215424897084,0.752909010262068,-0.416549623012543,-1.33169943273977,-0.241600616753959,-0.808106498364219,0.51853681841306,-1.37450071389393,0.345860758687439,-0.835590281048788,-1.44855903731421,0.222369395627111,2.10070319061876,-1.12913592728898,0.269299629959139,-1.26880423701521,-1.36199701740073,1.83598542702886,-1.68253332180514,0.516839663553744,0.389339694896512,-0.944794781051526,-0.417989566915777,-0.127342340317386,-1.39910736110981,-1.0461904931409,-0.874986634897494,-0.221826536625608,-1.35225728219249,-0.209295212148027,-1.4350200025668,0.51853681841306,-0.369046353879911,0.424304471753693,-1.31399570405483,-0.46171433122729,-2.98502879523463,0.170494032300175,-1.38703180090789,2.12148410672719,-1.3361095331441,-1.76296067948161,-1.27361882505158,-0.176541163895818,-0.898721238599419,-0.689578846099024,0.145079277781671,-0.513009923550241,0.373441579836001,0.982201175998509,-1.26898553864444,-1.15245844893034
"3",-0.260146931302597,-1.09185397789111,-2.95778356404089,-2.21246647520727,-1.20057757181838,-0.664083949750376,-0.779824658519454,-0.97451083470936,-0.766034610251046,-0.954997683124196,-0.30848930591119,-0.803851009180763,-0.760737333546491,0.389104527080449,0.661803180338949,-1.57329539882586,-0.188694314200836,0.0509224595041205,-0.177179113733199,2.17332577758589,-2.81723067767577,1.42833325383193,-0.74853847005723,-0.137418713205392,1.51603967696992,-1.39363015726543,-0.164506312450327,-0.913252399589449,-0.26421676415019,-1.62117823705567,-2.97852057189575,-1.57929039402594,-1.90276089750991,0.414358595565413,-1.57324032194643,-0.947926646402822,-1.94670523930083,-0.997063927818313,-1.57282996545956,0.035301319638781,-0.742343514518887,-1.48953311893017,-0.00217280206530631,-1.71910744568501,-0.188694314200836,1.91922738863572,-1.7026930898428,3.33537668460622,-0.296012058091858,0.19334736966564,-0.885582953691483,-1.63134803506877,-0.270214630080626,-1.33956491741175,0.814859615458726,-1.94239463885247,0.397947212738506,-0.534960328162248,-0.97955868644572,0.0740486318703716,2.00715508266185,-1.08887923751613,0.490922218764186,-1.54871322870666,-1.61925730253069,-0.269438532538838,-1.60078844280293,0.805821998944769,-0.121182329562092,-0.759570749854723,-0.273766935126846,0.119649020570965,-1.61990180031986,-0.666508965151208,-1.26579455241935,-0.228568108859281,-1.57147549580058,-0.190283490094881,-1.03101405156231,0.814859615458726,-0.215078845584884,-0.110419602757783,-1.50998985767365,-0.925276192364843,-2.97852057189575,-0.0636902911056533,-1.91069845529921,1.27166706529493,-0.678450788601648,-2.01860187094453,-1.37419251195682,-0.16148317343205,-0.678931111839498,-1.07830468951541,-0.975820416900889,-0.825071361483575,-0.0784564173735982,0.132254158841024,-1.55624020984657,-1.1274436366339
"4",-0.0757760311179574,-1.4430530223632,-2.88695350940329,-2.14710455325056,-0.637024042415552,-2.04246881258938,-0.834560979123428,-2.19021552826471,0.0940561395440057,-1.96870716126657,-2.07316426356589,-2.26508914405971,-0.836081782724297,0.240003542717822,0.758005035256041,-1.95780698545113,-0.191069696211373,0.359937204590988,-0.185222849254477,2.67951896922063,-2.68483139188397,1.63612014688861,-1.49860848061118,-0.281991709854988,1.54943378894121,-2.09470395931571,0.033557772293772,-0.67845221039055,-0.272299756643427,-1.76233201774345,-2.91455204517458,-2.19949608193762,-0.885854785934903,0.0183749338969985,-1.99561311038886,-0.946615619270218,-2.05573136862157,-1.02835559996104,-2.0055935131126,-0.420175678244564,-1.38308743732346,-2.17493742334306,-0.196027620246345,-2.03443454959828,-0.191069696211373,2.5916496483895,-2.0358669012785,3.18188016726323,-0.208744386992392,-0.365849855352813,-0.737296968698502,-2.11380332796134,-0.0988877861216914,-2.20643395483603,0.851190583057846,-1.4156818047466,0.398511916091986,-1.75028597122447,-2.44066502276827,0.0500103762359908,2.37303339259905,-1.49581446522956,0.582933889501636,-2.16423358850709,-2.04122907937389,-1.32822856237248,-1.51983221198444,0.841679186503575,0.298344883843319,-0.813238523681356,-0.0969656158634503,-0.0662225032388397,-1.78694533181525,-0.824897221159469,-2.05481237888819,-0.114220672126589,-1.96998218595662,-0.19309938142397,-1.37819088413815,0.696209450655576,-0.141966689236632,0.236846580365693,-1.98716653883457,-1.01626498754716,-2.91455204517458,-0.684382004988439,-0.57387987950873,1.68890440002768,-1.66794669481883,-1.41014997895792,-0.867886281360008,-0.110026519057484,-0.824699912224152,-2.03387914432286,-2.4748925603004,-0.861815893343813,0.135239221620487,0.157783818176952,-1.99836882835206,-1.87971078140879
"5",-0.113598958261309,-0.983832944437256,-2.90154420694465,-2.27919397212424,-0.651041483422215,-0.673447616443511,-0.78227147653223,-1.71361199743453,0.0670269753256528,-1.85974334191155,-1.81147004532312,-2.07804308069798,-0.427822358242643,0.184890321599582,0.481197341168939,-1.93944313850605,-0.184069590857872,0.190306201951177,-0.176281421928601,2.35415226977131,-2.53641386102701,1.3876421670037,-1.68895335762998,1.48693953472943,1.52076483324062,-1.90463900081934,-0.00933291082835278,-0.935917306942976,-0.601951702120905,-1.8945158287457,-2.90552638072245,-1.9659149357801,0.4164598103073,0.0757933331795931,-1.94667422403688,-0.938870097783472,-1.99187226053946,-1.12357685429935,-1.97866993287559,-0.37929380597333,-1.03439386280817,-1.89024916386795,0.288732555046629,-1.96785595287645,-0.184069590857872,2.28895696547687,-2.00484080612659,2.90638087273449,-0.295307579940834,-0.926107905267543,-0.939513757824898,-1.9858811203359,-0.162042854817156,-2.22895577334188,0.553815176096333,-1.72766592407322,0.39908256369129,-2.3175289581507,-2.46307615880073,0.292233773736524,2.19872827511262,-1.48088659623521,0.536674848621398,-1.93295066670641,-2.0433336314923,-1.55326108352211,-1.76371300052487,0.333656766155642,0.501928540953143,-0.420663862681394,0.0864938607614444,-0.154479149530368,-1.77257378292494,-0.64563089883818,-1.65762549199084,0.778819827060404,-1.95395820572009,-0.184821600973762,0.429960872830454,0.290183270647287,-0.615432757190038,0.496209297268333,-1.99498820304871,-1.06211972952441,-2.90552638072245,0.419747971070806,0.0965976120409381,1.4147880337179,-2.49160767618616,-1.46904173853099,-0.372677415114069,-0.200458859432602,-0.40746722720728,-1.71022515919543,-2.63572847509408,-0.961940871255551,-0.348547036744707,0.01402312501441,-1.96901284746528,-1.85958900204302
"6",-0.485683361697914,-0.916797619663989,-2.94396055189781,-1.79590263201213,-0.664491208504085,-0.653129837606864,-0.88162175799826,-1.38700441595071,0.0534769899859811,-0.717544419654732,-1.10224206625337,-0.975968617230845,-0.694257728213547,0.175397621501764,0.449961840176254,-1.62409628905287,-0.179287940465547,0.0554303192586411,-0.119797185517031,1.53304042669806,-2.38100937738483,1.2940389184475,-0.731591770654527,-0.430237673246095,1.51603967696992,-1.23361582095536,0.00499786293000215,-1.30018838237358,-0.578545781770304,-1.6519145429696,-2.97145549522306,-1.66322895614249,-0.613974905235216,0.343825129289978,-1.62652859550002,-0.94262717557443,-1.91688813103499,-1.08437808015262,-1.63348048247424,-0.321533041875354,-0.444697886869545,-1.39867143127639,-0.313707305366685,-1.67873341572067,-0.175518215619939,1.05268044867208,-1.66398905217648,2.72252552478947,-0.0593170299020732,1.31244463309945,-0.692917838692665,-1.47388093063486,-0.201314108490046,-1.19012698375906,0.42630389482931,-1.32846166273975,0.411898357692329,-0.958673354522787,-1.02472631497853,0.828920104648907,1.9817746660495,-1.53059644042056,0.214974155793443,-1.5331367462268,-1.63164868374626,-0.857421120866908,-1.62720913830092,0.358794064375499,-0.119265587190261,-0.694897454534106,-0.270525515859823,0.298328510567664,-1.66334669843891,-0.767571724511715,-1.08908096489776,-0.201342528684831,-1.62390529136187,-0.175815546452367,-1.11795458637168,0.42630389482931,-0.606841145913813,0.105452289634314,-1.6211561113596,-1.12053393954076,-2.97145549522306,1.05279573463024,-0.590948650073026,1.30438072067155,-0.445203063308821,-1.34413116099329,-0.60270229527037,-0.304718237197892,-0.644151847243325,-1.02691604369015,-0.998054353757457,-0.923491173605885,-0.0222459755449294,0.129766349490914,-1.56787187503756,-0.776087628740382
"7",-0.376394435583327,-1.00501733791445,-2.95034949861356,-1.66138969117367,-0.655353138299834,-0.649455078337356,-1.18089460007143,-0.910115604836734,0.0147837961823437,-0.925542603170159,-0.875070083635272,-0.999292605090477,-0.417438412622436,0.14002366309938,0.398741482736193,-1.36524636376658,-0.171669127219192,-0.0339855228385684,-0.152176609270055,1.79702743159349,-2.36841758050697,1.058267276424,-0.529614044798804,-0.500627210552759,1.38246322908473,-0.914398258699745,-0.225700009019131,-0.939469945706769,-0.433841662593506,-1.08302525918664,-2.95541115854272,-1.3730174693914,-0.663466769861296,-0.272058769926692,-1.35648906282548,-0.932040061354171,-1.95292431430994,-1.20855400748237,-1.29756349478644,-0.408983111270172,-0.651953474362362,-1.20634781210919,-0.151760928576381,-1.42317262312315,-0.171669127219192,1.61084032740272,-1.43891747295856,2.46121259970093,-0.105265541546975,0.752886727042107,-0.61788322031498,-1.21197185513913,-0.233609299500941,-1.20366785389478,0.13464843376718,-1.34331540908214,0.390442602383075,-1.10053910306683,-1.21219120575784,0.24481423305635,1.45770521004907,-1.53193021855681,0.151960024412746,-1.23556765341186,-1.31619388129605,-0.836975386361877,-1.37691660265299,0.127985462885856,-0.0708733561096614,-0.418872474489624,-0.189122285289119,-0.123626700975153,-1.4147181969538,-0.66124548708435,-1.12737853859556,-0.232716768695388,-1.33482261255875,-0.177288181094099,-0.465906412617055,0.187183494963972,-0.532083457332509,0.273310065488206,-1.26850198209286,-1.52140239349054,-2.95541115854273,-0.737337514828824,-0.64853522069686,1.76875703961234,-0.359874648540153,-1.63711245572363,-0.774222237889569,-0.216649292000868,-0.412944580132896,-0.993443918098308,-1.19110357259837,-1.19493409253508,0.0417889007339542,-1.16792869287225,-1.28269766183837,-1.19653445729191
"8",-0.512240366290321,-1.00101201087266,-1.98881658942058,-1.76542228509481,-0.907196967282547,-0.650511331339432,-1.53705294325381,-1.73344384719974,-0.0367955715213135,-1.49943684097132,-1.48852959855096,-1.83343623738495,-0.539429626167185,-1.26908935409751,0.318356359789435,-1.4323688436488,-0.186968526454405,0.598118985129135,-0.183440116568232,1.79702743159349,-2.360834209547,1.08288444173201,-0.612487537789001,-0.000536108106835734,1.38246322908473,0.137686258452986,-0.202982744767668,-2.44830502455754,-0.0854636441323824,-1.41519276410482,-2.81619782509078,-1.72300672750966,0.227455784914507,0.100842687791883,-1.5239751947912,-0.942431679433325,-1.96676749652053,-1.93447138672197,-1.44063838323415,0.159296921246853,-1.07402976133243,-1.7650906564712,0.0115711205488933,-1.50414516648357,-0.186968526454405,1.77941385852644,-1.50315842032433,1.97064794445873,-0.393348226315615,0.193365892197158,-0.718048647046089,-1.48711969956844,-0.237897379762595,-1.7037672114461,0.204499359793516,-1.45169608686893,0.412818229733913,-1.70328704878437,-1.80788505462387,0.157448269020814,1.51067344462566,-1.63444200264769,0.831280028274443,-1.54124903954958,-1.385059926265,-0.813602284668872,-1.42920237660015,0.228706033649141,-0.0446440774262536,-0.543765627297013,0.43044039758448,0.268489770622714,-1.39542299168186,-0.874744164108308,-1.65148260266717,-0.231938894976118,-1.39754605261018,-0.190125142420549,-0.696896758686319,-0.14329031370922,-0.123388225717722,0.304312779876475,-1.3733145147562,-1.54439214321728,-2.81619782509078,-0.0343901178481328,-0.0784701651976969,1.40736340098425,-1.19200047233348,-1.44195891664305,-0.0720897069592274,0.0384866820789197,-0.495551576657543,-1.66991867021477,-2.06854341130281,-1.22555486413136,0.160779356712699,-0.282121743147323,-1.58405163869277,-1.65580006724117
"9",0.571114754789269,-0.715009152433566,-2.73815137494733,-1.66375787675181,-0.541543113464668,-0.544481798515631,-1.1549585917406,-1.52670023770584,-0.344215408066896,-1.95521478120926,-1.96209053892096,-1.43189206810254,-0.565206826272382,0.0488619650967196,0.317330228607186,-1.59156227870637,-0.191835635716811,0.23179064537021,-0.177885380327014,1.34328845061409,-2.03392273006577,0.721094386158797,-1.30112796650058,-0.255158236089914,1.31567500514214,-2.05342609273579,0.565914130317762,-0.470882729394492,0.0536777924618236,-1.60895453544391,-2.7506747494794,-1.61051881670034,0.830842921091761,0.0426530422340909,-1.5964176482103,-0.942922738487177,-1.79018109543718,-1.32008332980172,-1.57011826287803,0.286108868410616,-0.239375095107321,-2.29747596559091,0.410069428539533,-1.67435561787019,-0.191835635716811,1.27593773299848,-1.72196640074253,1.54484458737133,-0.322361693417643,-0.354451464405496,-0.702547267079353,-1.57480819913864,-0.0229952670241401,-1.96071452726219,-0.0217964040227445,-1.77200895293559,0.41531927116524,-1.53851745909691,-1.66354483527459,0.265276392341329,1.29229287401327,-1.50682208398792,0.474153056157775,-2.06779673148406,-1.56852164519287,-1.5603028030573,-1.42600894947375,0.018316688906524,1.75267888979565,-0.565384590971932,1.83661728285292,0.628035661994184,-1.61567077978114,-0.927669092817849,-2.1519955190399,0.608164721835499,-1.62041723940815,-0.20194862786358,-0.545627254495088,0.0151540250068637,0.053562246876725,0.293487823100562,-1.51557976007462,-1.43742435299716,-2.7506747494794,-0.635485775421989,0.699088460935869,1.63279805520769,-1.53690495753579,-1.45707017466795,0.619228583397125,0.67380563478434,-0.551800811615353,-2.19745825213378,-1.62755122177041,-1.12020584063655,0.0625679412786299,0.476820709343018,-1.6550565398423,-1.96835429896953
"10",0.237089531021318,-0.60504909142539,-2.76136838455778,-1.53942813389937,-0.612629220808759,-0.615600019253244,-0.885263111723228,-0.507853224918897,-0.154685636524508,-0.533099983792046,-0.18496923642901,-0.528127157752805,-0.15720628959926,-0.0366777516957732,0.0643627135547543,-1.30318167474585,-0.189867462050938,0.189458869116449,-0.184574180650378,0.924132129398087,-1.35710617846332,0.391261715662506,-0.237296081585788,-0.370515798264459,1.34906911711343,-0.519105074347499,-0.0850871000646286,-1.11675687697405,-0.375422267761385,-1.36695391603585,-2.79588427951792,-1.34862510345865,-0.189514360591217,-0.268940542962226,-1.24563062738527,-0.940284685562923,-1.83259348932335,-0.91694720825813,-1.22635173802839,-0.0847792709745833,-0.651714739373606,-0.673138530551857,-0.162221481532943,-1.37055026224361,-0.189867462050938,0.691431881126007,-1.35458205640316,1.21309581635191,-0.136488446396574,1.31241181683417,-0.735699668526649,-1.41848998005448,0.248540452075509,-0.268080015039854,-0.0745861168584071,-1.38567398493648,0.405303216948287,-0.426705775074385,-0.585205429922208,0.354410225591501,0.848257626486453,-1.44650397605703,0.372908978879714,-0.898477376212245,-1.20588606573797,-0.148657113937735,-1.27381155933816,-0.0812378505544341,0.881434870757425,-0.186446394718797,-0.238591825240073,0.234727975987856,-2.07479534176857,-0.895974181989538,-0.193378487208074,0.264344537918152,-1.28242827186961,-0.192188300365631,-0.644760407232402,-0.0745861168584071,-0.297631121403582,0.382528948283854,-1.1865828037262,-1.22344236427949,-2.79588427951792,0.164839356395388,-0.0850968956612072,1.901860874065,-0.50895684013511,-1.81267487150461,-0.414540815739529,0.111173247935491,-0.144420593268301,-0.14950301851263,-0.555421456014389,-0.973701549872279,0.401749793153525,-0.181515805554144,-1.02668886884238,-0.766497675586857
