"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23"
"1",0.0442683007198112,-0.140970318396493,0.372568034749236,0.027209436858803,-0.061756775283801,-0.00473731125009157,0.00319438373979397,0.214311186237357,0.0351392865451373,-0.0606896823417442,-0.00369567186560302,0.000873496405359867,-0.0272725735483944,0.225194516233099,0.0581864976005956,0.0190788456262004,-0.000107879791205493,-0.006817717772092,0.00022099733236719,0.0267833205035269,-0.00280031362000444,0.00975332814504082,0.368595906279109
"2",0.0326975343891566,-0.0701652391162174,0.367679351452707,-0.00495909475291417,0.166590123262415,-0.00361075162595024,-0.0551861890886629,0.153846069958287,0.035511115098709,-0.148191621667421,-0.014966323239909,0.0137165857092995,-0.0964268881230435,0.472692976112987,0.103504228908204,-0.0107083884163528,-9.92442814539561e-05,-0.0219173095863471,-0.00284484652864969,0.012601890990979,-0.00280166622507857,-0.176561559467811,-0.237015718513666
"3",-0.0274717391978266,0.0313103250155691,0.474463727999125,-0.0747407222003287,0.353860702891993,0.308473394379891,-0.133384249496389,0.116636767632705,0.0329262969297182,-0.0256358999339457,-0.0029130058682013,0.378367879926331,0.486032762342678,0.528976513104936,-0.148836006474396,0.599929909455988,0.00808310612996965,0.0365644488909926,-0.00739335233874336,-0.128909892314638,-0.00243088811642387,0.0791215017116037,-0.0515853676851011
"4",-0.0202381655779519,0.0553352984284574,0.44952094462097,-0.0355010341087424,0.350340806221019,0.322739670980093,-0.125070359842637,-0.0135957905068295,0.0335354320256164,-0.0212692695040643,0.00134831031680802,0.392638320426026,0.497983941897864,0.529886825959196,-0.127203406386755,0.621206505200668,0.0105900177903526,0.0360418665676993,-0.0748669089561762,-0.134703096763244,-0.0024127739233539,0.0788640097687281,-0.0314828609081003
"5",0.0684207493346014,0.0274765867577669,0.336615095095263,0.0529351404673386,-0.241032934598318,-0.00489239340962511,0.0502929828081377,0.000357697865263504,0.0370566413927091,0.269571888687674,-0.0209379425409656,-0.00464689092837293,0.00402354216287837,-0.332751687951893,0.00832571469527743,0.00631288817939188,-0.000205284113354539,0.00369830058269688,-0.150021884632254,0.0551862531096545,-0.00280497093122961,-0.458796998036475,0.112018759674382
"6",0.0509452979806414,-0.0909553759073365,0.428047195741258,0.0228539267890993,-0.0181300786076135,-0.00462631285899517,-0.0126565914939835,0.0701251397257286,0.0363139642387826,0.155442102204434,-0.0219767435482805,0.000300976536780833,0.000804661617151481,0.121662768932428,0.0790920409988851,-0.0128360479908209,-5.40024067297979e-05,-0.00122211028590141,-0.0326580275322955,0.0355905063542247,-0.00280368182429113,0.232998424367507,-0.0066548502078374
"7",0.0369345302315259,-0.176807501813555,0.436543229053324,0.0331144605664457,-0.110272109310714,-0.00306341187867949,-0.016656284541634,0.191055372283868,0.0349456492439788,-0.118333380015582,-0.00933884894737864,-3.52279135729643e-05,-0.0390263393435722,0.18345588614682,0.0974830200851005,0.0212065052006685,-8.48672383618614e-05,-0.0111204710226499,-0.0236115112100738,0.0216092251839516,-0.0027794609340873,-0.0327985608049299,0.304140561685571
"8",0.0361109910832372,-0.184715922737639,0.48316112046474,0.049738217575821,-0.0204437301061808,0.000281039847674202,-0.0304456430992333,0.0701251397257286,0.0355838515346484,0.151715848927918,-0.0107852910104325,0.000933232429748621,-0.00215637132686958,0.176864591299628,0.0858217710041982,0.010568207328328,9.20666343311649e-07,-0.00266587268795948,-0.0136103391605341,0.0205579747917823,-0.00278236405858097,0.233521664716542,0.00161339912977304
"9",0.0329098970641989,-0.158230574021055,0.426541892378932,0.0191530296547076,0.125713942328217,-0.00414259289749535,-0.054415333684768,0.237567000190845,0.0354636446404424,0.122981690802784,0.00476136320389599,0.0150751698512064,-0.104155993551397,0.338554901150785,0.0155672156715829,0.00205756903045571,-0.000138299055643705,-0.0121720422840146,0.0304116082981183,0.0212411624743852,-0.00279924862494621,-0.388455276239704,-0.190098404580362
"10",0.0412980765051357,-0.0910394744354035,0.414031767539322,0.0129106957001278,0.100752847050182,-0.00396194882233734,-0.0248981906935773,0.144543744376891,0.035871578912639,0.0326944208174126,-0.0205370698542939,0.00174687057898137,-0.0520011945830836,0.405378047807819,0.168370725475475,-0.00858072884188472,-0.000112328478786545,-0.0196668382168754,-0.0429303169354718,0.021002494070634,-0.0028032944999557,-0.356553945695051,-0.0610803502549513
"11",0.0638037062507791,-0.0556668273068103,0.387027899700229,0.0420684943853006,-0.17164867272086,-0.00461869536508651,0.0354715992630406,0.0189623490280542,0.0364862491999625,-0.0492662594768742,-0.0218095386500748,-0.00142395638985143,-0.0487309502093082,-0.10165676488969,0.209558808334573,0.0786533137113068,-3.59722778107129e-05,-0.0244497262743733,-0.150169814707649,0.0487603400793331,-0.00280477753264366,0.0977189595496309,0.0226638397892414
"12",0.0515150123657658,-0.0816321294759152,0.407036241210892,0.0279259245504327,-0.0637788124662964,-0.00475499469713515,0.0170520530995135,0.232915837400147,0.0355800693521611,-0.0641602476878643,-0.0215272580895956,1.57755160665254e-05,-0.0274527231312217,0.238605954976984,0.0902535173168891,-0.0128360479908209,-0.000114008038986556,-0.011615301156424,-0.009090811767412,0.0321906876430851,-0.0028039787994778,0.00187635586626489,0.360521076241883
"13",0.0294652474242854,-0.13111305091827,0.464754425428931,0.0125574529379363,0.120991779549867,-0.0033314585888086,-0.0362407411696744,0.218962349028054,0.0355761555985086,0.0382503182407604,-0.0198960951346368,0.00113268201054002,-0.0481567204185206,0.430834700800429,0.162796300465629,-0.00645306926741663,-0.000133886900322999,-0.0137652212134116,0.0442102299983773,0.0176968329511455,-0.00280338702766042,-0.347760958496088,-0.0415815063818279
"14",0.0551116857604991,-0.0127828681688897,0.358963104420269,0.0265040768668948,-0.0299023419707488,-0.00471234358485283,-0.00480399771808315,0.093380953679217,0.0362585348748903,-0.137753788108421,-0.022400392703583,0.00657876882672222,-0.0815173387879125,0.0164642014164195,0.0187485842360023,-0.00645306926741663,-4.33382660403162e-05,-0.0277088880634638,-0.0979384852030279,0.0419063848251503,-0.00280459226997446,-0.126940744138192,-0.29652791853034
"15",0.0436165235142884,-0.0934344078319159,0.416943444667156,0.0144225539839328,0.110456634351115,-0.00440208679389579,-0.0323685148469977,0.218962349028054,0.0359985876368978,0.12250962781767,-0.0183516564899448,0.0132754792234679,-0.104115535651529,0.309216016288189,0.025948092120598,-0.0107083884163528,-0.000133120110099632,-0.0293871944399244,0.0170017521605788,0.0317623530770655,-0.00280393374590779,-0.388056774665705,-0.18389147437009
"16",0.0665708885376218,0.00301528011166408,0.335349054580108,0.0497706688706159,-0.257652603212682,-0.00489320414056221,0.0503741660391429,0.0329158374001472,0.0371380812261535,0.422498511753879,-0.0220264300874438,-0.00223625100115305,0.0106661603053879,-0.414784406908222,-0.0412081458847829,0.0148235264772642,-0.000224540651148303,0.00432948979985498,-0.16225548950167,0.0554423377264978,-0.00280496263893322,-0.516218276692766,0.110421464974044
"17",0.0620162636094146,-0.077101596825715,0.437706836160876,0.0397334405235514,-0.127164442149162,-0.00473553136463241,0.0207272580787918,0.0887297908885193,0.0366426392661654,0.0877994192121751,-0.0228226884018263,-0.00137078650497125,-0.0496851249294369,-0.286307389512014,0.175605596037725,0.0169511860517323,2.4017679685673e-05,-0.0260263275740308,-0.00773571660622172,0.0513648360120487,-0.00280453676661937,-0.3643707476362,-0.224956755269898
"18",0.02784498148305,-0.109322957255778,0.471723880319437,0.000268188681271875,0.176558169438764,-0.00345120486203347,-0.0634401082151669,0.256171651353636,0.0352778026898154,-0.135251993011134,-0.0203747940533322,0.00988001971667394,-0.0850064846874931,0.476334802330188,0.117989179547528,-0.0107083884163528,-8.57169217521001e-05,-0.0206361323459048,0.0412052102528941,0.0120341911954733,-0.00280340623480868,-0.196650041669896,-0.195039049051551
"19",0.0361594942650727,-0.0919127918223613,0.407887239360593,0.00604467991570135,0.114814280730252,-0.00331547853006284,-0.0365516818146057,0.163148395539682,0.0356715375287359,0.0315973598335758,-0.0223640941398286,0.00112150121569988,-0.0489028373277725,0.446493460241859,0.163325522455077,-0.0128360479908209,-0.000128832993792588,-0.0186841294074063,0.027541139808885,0.018557796736886,-0.00280383685811295,-0.336763558153828,-0.0388301085602796
"20",0.0406171329203796,-0.108312273569473,0.442978100650605,0.0180321784205121,0.0907200134009065,-0.00360992297988723,-0.0245420574641473,0.144543744376891,0.0358484167767497,0.0715030975956166,-0.0201508850371607,0.00108340626928903,-0.0488454840385589,0.399991427369554,0.183890776659345,-0.0107083884163528,-0.000128623397718709,-0.0194719279004212,-0.0118954517791197,0.0223060445649792,-0.00280359304826798,-0.369675907336918,-0.0574169874851396
"21",0.0449744323930057,-0.145997147743077,0.465856685583834,0.0259685247017778,-0.0173881639809292,-0.00409276017192181,-0.0165223513755964,0.0701251397257286,0.0360586335582735,0.157598656150303,0.00405388077641869,0.00137970065125976,-0.00469070596253907,0.197281548455418,0.086578479413864,-0.00432540969294855,-5.8421449407865e-05,-0.00344465707778988,-0.0128124785715943,0.0311535142736962,-0.00279901138081236,0.238534301231992,-0.0087544585698825
"22",0.0351389077891376,-0.108947813937451,0.40908555732541,0.00605486292582674,0.114539547708731,-0.00335855868532889,-0.0330624951921494,0.144543744376891,0.0356715375287359,0.0332835637064281,-0.0203609451016894,0.00193608730743881,-0.051680390442044,0.43979525108871,0.163598667126363,-0.0192190267142251,-0.000133824907427159,-0.0197018348812751,0.00984185104287505,0.0167973530314754,-0.00280317558501512,-0.347733627273512,-0.0471587612099356
"23",0.039509463113386,-0.0916832719942184,0.426895617434447,0.0136387243208694,0.124559146273326,-0.00350232325682939,-0.03357859638093,0.135241418795496,0.0358344171531317,0.0970271169234238,-0.021763034235655,0.00402843474499403,-0.0672941192573267,0.389873687984095,0.10469029325024,-0.00858072884188472,-0.000152694549380772,-0.0228181362604318,0.0165694953392564,0.0221848384454743,-0.00280362128075882,-0.377777677451237,-0.107564306061952
"24",0.0558804796553508,-0.0323895393804147,0.355785036183908,0.0260853461503841,-0.0697006364885295,-0.0038208897827926,0.0135481547558479,0.111985604842008,0.0361678462899765,0.00020056425755488,-0.0225129232899747,0.00124721144459976,-0.0236911828069931,0.264059450334549,0.364598937583529,-7.00905440123786e-05,0.000520466411705966,-0.00980784603512677,-0.122322531148915,0.0348665965342587,-0.00280410062010126,0.129713152097705,-0.0403317139242053
"25",-0.0378950549091035,-0.0364350556253676,0.503588107918606,-0.0882513342323005,0.359375610825206,0.278630521990709,-0.12663618341827,0.116636767632705,0.0326467878969235,-0.0615865923595082,-0.0161691438122763,0.369860756910524,0.480394537371974,0.528771566684423,-0.12585267217882,0.161632037115562,0.0116662912232475,0.014369921638447,-0.0697312483201284,-0.142066975614656,-0.00253037421029851,0.0470537554839008,-0.0537717182204449
"26",-0.00270495198872578,-0.201494794409814,0.495834352734584,-0.0157226259663416,0.143464033529499,0.000255857996486724,-0.0781911070350217,0.223613511818752,0.0337690618948006,-0.187867242915276,-0.000883654567731849,0.00113698472931023,-0.0431505416668194,0.515587587984774,0.216075523210555,-0.00219775011848046,0.000157255262221588,-0.0113944083178819,0.00355386176634642,-0.0238923137588317,-0.00277799944587252,-0.125214549524576,-0.0604822090481444
"27",0.0613911130617103,-0.180064350251224,0.451619137027847,0.0584071488751899,-0.244769009203915,-0.0048072839137929,0.0243192045906239,0.144543744376891,0.0364048093774447,-0.0683793284061172,0.00282240043567523,0.000481082680940209,-0.0476516216640205,-0.190871911024355,-0.0609951469248238,0.0701426754134344,-0.000220097169739857,-0.0077334190449628,0.00392357454686187,0.0508629983559121,-0.00280356019959196,-0.0550361248981973,0.378657084939901
"28",0.0591643323808384,-0.0176897262871647,0.372849800224344,0.0319859130501218,-0.0950787522599306,-0.00426999905247216,0.0164726259310006,0.0236135118187519,0.0363081315640723,-0.179960728136732,-0.0217991239080988,-0.00217275074441471,0.00142337555497701,0.133706274453038,0.204186547014807,0.0041852286049238,5.12407585770479e-05,-0.00269052365485578,-0.124327133400791,0.039244392328339,-0.00280433787153959,-0.141248256750786,-0.0555216036802434
"29",0.0669989356565062,-0.0447772537729921,0.421457748786944,0.0435702736142181,-0.221943030832868,-0.00407327319631651,0.0532402803985402,0.0329158374001472,0.0370566413927091,0.146984778030461,-0.0199604533563856,0.00752965166533806,0.0955946593426849,-0.379279396174501,0.582321933856777,0.76375969669003,0.0180122433391577,0.0737786986061852,-0.112691165702413,0.0570451563825638,-0.00280355827241558,-0.393097237572624,0.304208050274248
"30",0.0524467183496824,-0.0763902065834445,0.400018236434788,0.0226733020299045,-0.0125777350530597,-0.00469560226463254,-0.0115208031892868,0.079427465307124,0.036287076897622,0.156308473485001,-0.0214454713427296,0.000252293571605685,0.00123915673145958,0.198559958708186,0.0913398931696534,-0.0128360479908209,-5.40024067297981e-05,-0.00110352198574937,-0.0463793269687978,0.0369198916415262,-0.00280452191260115,0.235271688982638,-0.00309581104725576
