"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23"
"1",-0.370857124294572,-0.384997844646037,3.03406644895656,0.107584505668814,0.351891592146269,0.006137955870078,-0.253491663979091,0.0189623490280542,-0.41313778802443,-0.067923416257315,0.0593378485573528,0.000586815557164661,0.0274738123573501,0.326798243360612,-0.181953550877917,-0.0319849841610337,-0.000263749887875,0.0119040328498915,0.698823037467619,0.0293261431861417,-0.00276937027109223,0.0334484902106877,-0.0202769666343
"2",-0.00717292221370291,0.361245774416019,0.403660871154119,-0.0124743362602219,0.133155450707347,-0.00389308974117052,0.00870585660207823,-0.0322004416696202,0.0216193950965298,-0.12234154242879,-0.0145368560195867,-0.00106827188304781,0.00663251156852776,-0.117037416412032,0.0946875266993915,-0.0277296650120975,-0.000214062406243535,0.000632313588209921,-0.21582887680161,0.0497819853816681,-0.00277732214294032,0.0293135897727284,0.0169585556880764
"3",-0.0411207712904206,-0.126331734018949,0.800832458397783,0.0837028789322187,0.128690333361822,-0.00443883501085888,-0.014563468794059,-0.0415027672510156,0.00490501961366563,-0.0611003312987873,0.0049951661139476,-0.00408617473404916,-0.00915452473551256,-0.148678026939092,-0.123360484822474,-0.0319849841610337,-0.000259344759162887,-0.00745360303474996,0.552424236859721,0.0396308051278728,-0.00274276513725606,0.0706958628891142,0.012220223202523
"4",-0.642880872667128,-0.26275340883246,1.50379564280204,-0.11551628771097,0.482983681002687,0.0241140057094872,-0.598783555335026,0.0887297908885193,-0.962500394013015,-0.207007433360358,0.016927382669264,-0.00131421092329152,-0.0298314979135961,0.510668488752864,-0.0454234860225421,-0.0341126437355017,-0.000254776786773626,-0.01739075467131,0.622459486447559,-0.325055631051384,-0.00230944787383146,-0.0838588638985656,-0.0340003197360776
"5",-0.212782194538412,-0.230409161015508,1.20189473536709,-0.0302634037526169,0.406739634190748,0.00317393045282947,-0.195260778025354,0.0236135118187519,-0.207432030844865,-0.12952286001139,-0.0104898677243589,0.000885053229757751,0.0239304817512195,0.439206868361014,0.0642475448007484,-0.0341126437355017,-0.000236454009988973,0.00596595254315915,0.590199237106401,-0.00756568261780943,-0.00252313673871905,0.00804502362618953,-0.0103211691648714
"6",-0.069491020769203,-0.16767923976595,0.791498865730243,0.0574238285696122,0.223819495277391,-0.00188611651534026,-0.0609065100071331,-0.00894462771613184,-0.0310206020518958,-0.112875183588132,0.0330740593811784,0.00111841217466977,0.0411806366844217,0.16811414306253,0.00585937267682363,-0.0277296650120975,-0.000238360894768422,0.02622058600143,0.42226378283716,0.0027130195643732,-0.00263809084671923,-0.213099684699367,0.0782301511765812
"7",-0.385775995409637,-0.27614553523981,0.874991008911041,-0.355056209335119,0.572371065499402,0.00943832900815304,-0.273981382385574,0.0422181629815426,-0.454355118687566,-0.120391813032387,-0.0046319392835342,0.00249790979973261,-0.0128473545482082,0.518651552533057,0.0932394359369472,-0.0298573245865656,-0.000165842803973113,-0.00623956907740197,0.0684496944285364,-0.315176466106415,-0.00181218360570463,-0.0257682144666104,0.0125360068623148
"8",-0.467917050220396,-0.0635847337480731,1.19772097923809,-0.132100606408102,0.443884038836649,0.00219519809960558,-0.490465965973338,0.0747763025164263,-0.962500394013015,-0.19674091828213,-0.00729200170612508,-0.00280210640426663,-0.00228616937599763,0.518236717755363,0.116736760187083,-0.0319849841610337,-0.000230457187727946,-0.00293438917864314,0.636956810489431,-0.185849038067547,-0.00262216698187097,-0.116469242952343,0.0191817868526463
"9",-0.516127161882004,-0.381557335691596,2.67387440694001,-0.0251946092252424,0.41535238728886,-0.00161847218490097,-0.360746235830223,0.0608228141443333,-0.591882011638589,-0.0693066811867448,-0.00749493481759463,0.000329488147181299,0.00244445036207241,0.328828009414569,-0.0909695969434835,-0.0319849841610337,-0.000250535169052876,-0.00217608740604575,0.693579625142155,-0.00203208776203689,-0.00276183326307423,0.0113405898639714,-0.0148974026095663
"10",-0.328357167499777,-0.316006555691472,2.30858421448253,0.0728925833060058,0.402409149124255,-0.000408858997130587,-0.235316031021695,0.0422181629815426,-0.357271667295448,-0.0737125601314167,-0.016217905676156,-0.00035432451383088,0.0213661207226103,0.450862559915884,-0.142310862804097,-0.0319849841610337,-0.000251163833888452,0.0116687517218701,0.708800626628381,0.0377843657937228,-0.00269573903423165,0.0351063102299581,0.0267462368264658
"11",-0.0783016369762615,-0.282009716495349,1.71282364453011,0.164437945315743,0.171586227153542,-0.00447695171201838,-0.0398881815941462,-0.00429346492543417,-0.0018744901317298,-0.0620502695234294,-0.0016833540876434,-0.00200389830778486,0.00603428715405518,-0.221468178968432,-0.158719235455453,-0.0319849841610337,-0.000263934866247817,0.00106697618769408,0.643215459011877,0.0498127612809233,-0.00279178026891951,0.0627162079976027,0.020550063260857
"12",-0.336224757568747,-0.316493546193086,2.26655192815307,0.0497068969903385,0.421909420708238,0.000598214402030343,-0.242141720333668,0.0422181629815426,-0.36869070643301,-0.0728898176167561,-0.0158421159101996,-0.000761057807059529,0.0147478730666477,0.385411585612117,-0.119792080467659,-0.0319849841610337,-0.000263451828226664,0.00634605954854933,0.70066072591646,0.0306535201871865,-0.00264349173152973,0.0373620447198847,0.0279029359943647
