"","PC_1","PC_2"
"1",0.856624001968825,-0.212269116562853
"2",0.208479427667198,0.0577072697551712
"3",0.0572258977667583,0.042198127760798
"4",0.0927170350851077,0.169207030634386
"5",-0.10414623381922,-0.10298681784607
"6",-0.130059337021314,-0.146254682418023
"7",-0.157576332815986,-0.186767170781487
"8",0.467385775693121,-0.0774724513677515
"9",1.03868286141117,-0.391392652282947
"10",0.402431767121586,-0.176178563457784
"11",0.502039017455217,-0.271211737565023
"12",0.457623994778766,-0.145544356220951
"13",0.03423781669232,0.189016514333333
"14",0.634186627620129,-0.0758300418311302
"15",1.01526302510597,-0.386718096086448
"16",0.0181472112536037,-0.200461990873792
"17",-0.0774871076766431,0.146178564831876
"18",-0.0968414057596304,-0.123872473800296
"19",-0.0932434247716697,0.176604865132573
"20",0.110606104688357,-0.094378606354812
"21",-0.165315951363047,0.13117349631087
"22",0.119411797805507,-0.0184463545257884
"23",0.636546010313354,-0.256258056396047
"24",0.677407250955272,-0.121226710289261
"25",-0.263042849513286,0.149097828380528
"26",0.437129622347641,-0.271429520335017
"27",0.616451146423277,-0.00272815209495418
"28",0.178857338687769,-0.0258136443439863
"29",0.663091370486703,-0.136492520613718
"30",-0.0481275755294164,-0.190071748372622
"31",0.0522961778272765,0.0434301600902349
"32",0.0554229259543121,-0.18959703414971
"33",0.901506878003727,-0.388719264760151
"34",0.664024092993787,-0.166914937230177
"35",0.19590117417058,-0.15203852555496
"36",-0.354064194092214,-0.0496076004762948
"37",-0.476976506261207,-0.12528665707895
"38",-0.33374802640638,-0.172719283884505
"39",0.137419694431378,-0.25557576931814
"40",0.688781110611384,-0.155951913336119
"41",0.10912069158134,-0.0100671954024202
"42",0.263655029116732,-0.209657838976854
"43",0.479642590453552,0.0120343768589614
"44",-0.0689988963453181,-0.23624231319955
"45",-0.106832876855618,0.148102199184475
"46",0.168450756050943,-0.0610760510039605
"47",-0.123765224795798,-0.181010810977386
"48",-0.183612959719261,-0.0189189806214771
"49",-0.416303401322356,-0.0617337069636359
"50",0.988137246986584,-0.340607931929238
"51",-0.0896704350316735,-0.0918217023553554
"52",0.210981035285541,-0.153386624594561
"53",0.767941850251108,-0.242261998865349
"54",0.617992219706491,-0.269692363449187
"55",0.703033586779355,-0.212065785023721
"56",-0.196802826350572,-0.102329925639421
"57",1.03652391797972,-0.302231213950094
"58",0.436959826108666,-0.0924434932069191
"59",0.541736914953499,-0.0926597052218674
"60",1.00714654816746,-0.272430996146771
"61",0.100847497575863,-0.139237588401658
"62",-0.598836911791213,-0.122102493861531
"63",0.0476731379974125,-0.121744832229174
"64",0.266563780902177,-0.295779001870512
"65",0.136470810613065,-0.261405498915315
"66",0.655707156233442,-0.314383151088163
"67",-0.256169800360353,-0.0438636585054987
"68",0.691368325715371,-0.22805778507137
"69",0.88756436758705,-0.182062356204223
"70",0.00531019777490933,0.162702101447902
"71",0.844734190298673,-0.136758270312107
"72",0.769201107015647,-0.271448261898284
"73",-0.129185354813753,-0.219746324192763
"74",-0.10410690214821,-0.0318033922378498
"75",0.642488306842348,-0.226951168065693
"76",0.800620922863143,-0.27103677033903
"77",0.123254657749761,-0.252104008299856
"78",-0.100302341795716,0.148724802266441
"79",0.976959446061625,-0.242800616549676
"80",0.705421369451394,-0.206745473858671
"81",0.707112394333874,-0.136664719534578
"82",1.02218706949823,-0.302954572699042
"83",0.137802562052323,-0.220991266569832
"84",-0.284390234038388,-0.102776935055209
"85",0.0745261236528132,0.0421957957051467
"86",0.190856689630837,0.0103620386862548
"87",0.803375572295018,-0.344444882506064
"88",-0.0289936538622853,0.169952012826235
"89",0.5111889083488,-0.0469133370470646
"90",-0.0952806532684766,0.00865421201688108
"91",0.946684845177506,-0.303121713812925
"92",0.730767039904723,-0.228869110271063
"93",0.00588727879376315,0.163803584333199
"94",0.491858350303223,-0.302394062712023
"95",0.527101887715146,-0.140195238799452
"96",-0.328584904712414,-0.17121157632252
"97",0.162351309495276,0.180759963111582
"98",0.481039104558136,0.0570856113809135
"99",0.146089988795941,-0.261028046006236
"100",0.296282739021136,-0.179608777113621
